message_id,case_ref,case_ref_all,cohort,ticker,windows,author_hash,is_spam,llm_relevance,llm_polarity,llm_intensity,llm_emotion,llm_severity,llm_topic
1805231057064583541,CASE_0242,CASE_0242,2025,BITF,class_period,5edd9da4f8930c0e,0,relevant,neutral,0,neutral,low,stock_analysis
1805233948068347959,CASE_0009,CASE_0009,2024,MRNA,class_period,bc3c15c75a9019a1,0,relevant,positive,1,optimism,low,stock_analysis
1805245409385681368,CASE_0009,CASE_0009,2024,MRNA,class_period,c56d8f065e30ae90,0,relevant,negative,-2,panic,high,lawsuit_legal
1805250480353738913,CASE_0009,CASE_0009,2024,MRNA,class_period,ad2811bfa63f8f29,0,relevant,negative,-2,anger,high,lawsuit_legal
1805256953204969560,CASE_0242,CASE_0242,2025,BITF,class_period,4d0373aafb7efdd3,0,relevant,positive,1,confidence,low,general_discussion
1805266036880544233,CASE_0234,CASE_0234,2025,MU,class_period,e6820abb95a6184f,0,relevant,neutral,0,neutral,none,stock_analysis
1805277878814412824,CASE_0020,CASE_0020,2024,SAVA,class_period,c6106d27a59bff42,0,relevant,negative,-2,outrage,high,fraud_allegation
1805288980230844704,CASE_0009,CASE_0009,2024,MRNA,class_period,73696e3b8adc4703,0,tangential,neutral,0,neutral,none,general_discussion
1805312060676264352,CASE_0242,CASE_0242,2025,BITF,class_period,245b86be6118520b,0,relevant,negative,-1,criticism,low,general_discussion
180533116019023872,CASE_0719,CASE_0719,archive,AEGR,class_period,01face7a5954d788,0,tangential,neutral,0,neutral,none,news_reporting
1805333829844189195,CASE_0009,CASE_0009,2024,MRNA,class_period,50f98c4632b0553e,0,relevant,negative,-2,fear,high,lawsuit_legal
1805338545550184534,CASE_0039,CASE_0039,2024,SPT,post_disclosure,b9060edb590c5c0b,0,tangential,negative,-1,neutral,medium,law_firm_ad
1805359476138295380,CASE_0242,CASE_0242,2025,BITF,class_period,4075e4b6336c50a7,0,relevant,neutral,0,neutral,medium,news_reporting
1805369090820948251,CASE_0234,CASE_0234,2025,MU,class_period,707982911be33f62,0,relevant,positive,1,optimism,none,stock_analysis
1805386336154927528,CASE_0009,CASE_0009,2024,MRNA,class_period,be320550e1db1c74,0,relevant,negative,-2,concern,high,lawsuit_legal
1805392299343725024,CASE_0242,CASE_0242,2025,BITF,class_period,d4290a9f4b76f1d9,0,relevant,neutral,0,neutral,low,stock_analysis
1805431680624148693,CASE_0234,CASE_0234,2025,MU,class_period,1fdca8b7f2ca840c,0,relevant,neutral,0,neutral,none,stock_analysis
1805446839207960677,CASE_0214,CASE_0214,2025,HUGE,class_period,7b1c5528a8c64e5a,0,tangential,neutral,0,neutral,none,general_discussion
1805483330432799099,CASE_0242,CASE_0242,2025,BITF,class_period,69054d448513235d,0,relevant,neutral,0,neutral,medium,news_reporting
1805574329549074893,CASE_0234,CASE_0234,2025,MU,class_period,6c2d737427a107dc,0,relevant,neutral,0,neutral,none,stock_analysis
1805590469700727244,CASE_0234,CASE_0234,2025,MU,class_period,e6e5326b5e7075bb,0,relevant,neutral,0,neutral,none,stock_analysis
1805619217846157515,CASE_0234,CASE_0234,2025,MU,class_period,200940c706f1fda2,0,relevant,positive,1,optimism,none,stock_analysis
1805645709607322059,CASE_0020,CASE_0020,2024,SAVA,class_period,c6106d27a59bff42,0,tangential,neutral,0,neutral,none,general_discussion
1805651698817388717,CASE_0020,CASE_0020,2024,SAVA,class_period,c6106d27a59bff42,0,tangential,negative,-1,anger,none,spam_bot
1805663485440966842,CASE_0234,CASE_0234,2025,MU,class_period,903f5151cd7438e4,0,relevant,neutral,0,neutral,none,stock_analysis
1805670760285192350,CASE_0242,CASE_0242,2025,BITF,class_period,a19b893d60108933,0,relevant,neutral,0,neutral,medium,news_reporting
1805690182735163574,CASE_0340,CASE_0340,2025,RVNC,class_period,53d6bfcc100b4d90,0,relevant,positive,1,optimism,low,stock_analysis
1805791879079809232,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,7ff7ec8a0b3b4d74,0,tangential,neutral,0,neutral,none,general_discussion
1805825442156278110,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,cd81f2e24e4364fe,0,relevant,negative,-1,concern,medium,lawsuit_legal
1805850500560003205,CASE_0242,CASE_0242,2025,BITF,class_period,c6bd7557a6c71229,0,relevant,neutral,0,neutral,medium,lawsuit_legal
1805953023103082752,CASE_0234,CASE_0234,2025,MU,class_period,fc2a796b4fb8787d,0,relevant,positive,1,optimism,none,stock_analysis
1805961969398419790,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,1bb38d6e483e7c84,0,relevant,negative,-1,anger,high,lawsuit_legal
1805962271568629940,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,1bb38d6e483e7c84,0,relevant,negative,-1,anger,high,lawsuit_legal
1805964978291147099,CASE_0234,CASE_0234,2025,MU,class_period,9633bddc78033792,0,relevant,neutral,0,neutral,none,stock_analysis
1805991404654465144,CASE_0234,CASE_0234,2025,MU,class_period,04ee1d1ac4aa737d,0,relevant,neutral,0,neutral,none,stock_analysis
1806013041693049343,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,67f05766921fb58f,0,relevant,neutral,0,neutral,medium,lawsuit_legal
1806022126580723943,CASE_0234,CASE_0234,2025,MU,class_period,e4857681ed14cc97,0,tangential,neutral,0,neutral,none,general_discussion
1806031184779935972,CASE_0249,CASE_0249,2025,NEM,class_period,f69ba06bd4c52402,0,tangential,neutral,0,neutral,none,general_discussion
1806034728513896603,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,7c4dad9566e52ee2,0,relevant,negative,-2,outrage,high,fraud_allegation
1806035739546677258,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,abfe790fe18b640b,0,relevant,negative,-2,outrage,high,lawsuit_legal
1806050724410716162,CASE_0234,CASE_0234,2025,MU,class_period,b796cea798f140a8,0,relevant,neutral,0,neutral,none,earnings_financials
1806059339695763475,CASE_0234,CASE_0234,2025,MU,class_period,01dc5a1a27b48005,0,relevant,negative,-1,concern,low,stock_analysis
1806064917063086446,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,7eb8005b103961dd,0,relevant,negative,-2,outrage,high,fraud_allegation
1806090190429311334,CASE_0234,CASE_0234,2025,MU,class_period,54253fa4166b8815,0,tangential,neutral,0,neutral,none,general_discussion
1806101789055594997,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,d777581dd83f41a2,0,relevant,negative,-1,concern,medium,lawsuit_legal
1806158293624410508,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,d7af8bbb5d75117d,0,relevant,negative,-2,anger,high,fraud_allegation
1806233255374434796,CASE_0215,CASE_0215,2025,WBA,class_period,091d6589efa8e722,0,tangential,neutral,0,neutral,none,news_reporting
1806275829485183355,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,77a9d7a046674394,0,relevant,negative,-2,anger,high,fraud_allegation
1806285306582241692,CASE_0025,CASE_0025,2024,VSTS,post_disclosure,0208f81aadcf9ccd,0,relevant,negative,-1,concern,high,lawsuit_legal
1806285338265931911,CASE_0039,CASE_0039,2024,SPT,post_disclosure,0208f81aadcf9ccd,0,tangential,negative,-1,neutral,medium,law_firm_ad
1806289802108539019,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,659a7dcaaf811eef,0,relevant,negative,-1,concern,medium,lawsuit_legal
1806296058097496406,CASE_0234,CASE_0234,2025,MU,class_period,a31c3df7a7c7aab6,0,relevant,positive,2,optimism,none,stock_analysis
1806306169981640964,CASE_0234,CASE_0234,2025,MU,class_period,e02dc426509cd97b,0,relevant,positive,2,optimism,none,stock_analysis
1806311599096906127,CASE_0205,CASE_0205,2025,TGT,class_period,fc1eec29acf2dd4e,0,spam,neutral,0,neutral,none,spam_bot
1806324774416560587,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,9e2036fe0ab62fba,0,relevant,neutral,0,neutral,low,news_reporting
1806326847145165088,CASE_0234,CASE_0234,2025,MU,class_period,91829293e24991f5,0,relevant,positive,1,optimism,none,stock_analysis
1806327172082376881,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,525d843add354e92,0,relevant,negative,-2,anger,medium,stock_analysis
1806329270953762957,CASE_0215,CASE_0215,2025,WBA,class_period,f248aa22df81a949,0,relevant,negative,-2,anger,high,general_discussion
1806331306571108409,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,d1bfb12f18cb392f,0,relevant,negative,-2,outrage,high,fraud_allegation
1806341446951223788,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,be3e5b1e8a9a02f8,0,relevant,negative,-1,anger,medium,lawsuit_legal
1806341647946350980,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,30228a2f7723e9f8,0,relevant,negative,-2,anger,medium,fraud_allegation
1806353538559447316,CASE_0215,CASE_0215,2025,WBA,class_period,bf034568c3f4874e,0,relevant,negative,-1,fear,high,general_discussion
1806364296168755348,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,74df00b642ae75d4,0,relevant,negative,-1,anger,medium,lawsuit_legal
1806365961508753733,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,0acc103bdca7569b,0,relevant,negative,-1,anger,medium,lawsuit_legal
1806377793611305399,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,4b6a026bbe2511f8,0,tangential,neutral,0,neutral,none,general_discussion
1806378915549622657,CASE_0234,CASE_0234,2025,MU,class_period,c363f25f35818639,0,relevant,neutral,0,neutral,none,news_reporting
1806384697330593988,CASE_0234,CASE_0234,2025,MU,class_period,947aac6bf0176a95,0,tangential,neutral,0,neutral,none,general_discussion
1806391506615312882,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,9e2036fe0ab62fba,0,relevant,neutral,0,neutral,low,news_reporting
1806394355525009757,CASE_0234,CASE_0234,2025,MU,class_period,064a28d1918b78cf,0,relevant,positive,2,optimism,none,general_discussion
1806410001675624658,CASE_0215,CASE_0215,2025,WBA,class_period,af4adf3693ffaf9d,0,relevant,positive,1,optimism,none,news_reporting
1806424176212824335,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,b548eef009aed9b6,0,relevant,negative,-2,outrage,high,fraud_allegation
1806446954907386204,CASE_0215,CASE_0215,2025,WBA,class_period,c21b7ccc11b8568c,0,relevant,negative,-1,concern,medium,general_discussion
1806454574657511898,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,a1b6a2d0b0267561,0,relevant,negative,-2,outrage,high,fraud_allegation
1806466071970316580,CASE_0234,CASE_0234,2025,MU,class_period,20788c20935558dc,0,tangential,neutral,0,neutral,none,general_discussion
1806487245248954418,CASE_0215,CASE_0215,2025,WBA,class_period,e5326a30d7dc5f47,0,relevant,negative,-1,concern,medium,stock_analysis
1806521424901013785,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,bf80905d41b38eb9,0,relevant,negative,-2,outrage,high,fraud_allegation
1806567837621780538,CASE_0242,CASE_0242,2025,BITF,class_period,69054d448513235d,0,relevant,positive,1,optimism,low,news_reporting
1806574999265747120,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,f9090bd723bc3f28,0,relevant,negative,-1,anger,medium,fraud_allegation
1806610981935845819,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,ddeb595fc8666031,0,relevant,negative,-1,neutral,medium,fraud_allegation
1806614281816768585,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,a1b6a2d0b0267561,0,relevant,negative,-1,outrage,medium,fraud_allegation
1806636177274912792,CASE_0215,CASE_0215,2025,WBA,class_period,dee9741748cc09bd,0,tangential,neutral,0,neutral,none,spam_bot
1806652333658407247,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,9e2036fe0ab62fba,0,relevant,negative,-1,neutral,medium,fraud_allegation
1806652352079741302,CASE_0215,CASE_0215,2025,WBA,class_period,b666fc20fd6bef92,0,tangential,neutral,0,neutral,none,spam_bot
1806657637313818797,CASE_0215,CASE_0215,2025,WBA,class_period,83baacdcb5cf0ce2,0,relevant,negative,-1,concern,medium,news_reporting
1806665364358488264,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,f249f03f42fb61c1,0,relevant,negative,-1,outrage,medium,fraud_allegation
1806697046344159679,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,0ca3251054ee342e,0,relevant,negative,-1,neutral,low,fraud_allegation
1806713616139247850,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,9e2036fe0ab62fba,0,relevant,negative,-1,neutral,medium,fraud_allegation
1806738731988107773,CASE_0020,CASE_0020,2024,SAVA,class_period,4a5d9bce0bfcfcfc,0,relevant,negative,-1,concern,high,fraud_allegation
1806740727239762239,CASE_0020,CASE_0020,2024,SAVA,class_period,a1f30014cc94feb0,0,relevant,negative,-2,outrage,high,fraud_allegation
1806740829282685426,CASE_0020,CASE_0020,2024,SAVA,class_period,edd676a35e5771e8,0,relevant,negative,-2,outrage,high,fraud_allegation
1806740921830019464,CASE_0020,CASE_0020,2024,SAVA,class_period,6220a67ff9aa580d,0,relevant,negative,-2,outrage,high,fraud_allegation
1806740951240782164,CASE_0020,CASE_0020,2024,SAVA,class_period,a1dcf1c38d8dbbd5,0,relevant,negative,-2,outrage,high,fraud_allegation
1806740972056822014,CASE_0020,CASE_0020,2024,SAVA,class_period,88411356797c103c,0,relevant,negative,-2,panic,high,fraud_allegation
1806740990771753204,CASE_0020,CASE_0020,2024,SAVA,class_period,1a81b77b58ae4f8e,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741023973908495,CASE_0020,CASE_0020,2024,SAVA,class_period,c212135e87ae576a,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741068920008982,CASE_0020,CASE_0020,2024,SAVA,class_period,02a4cf44d157a4e3,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741256460177485,CASE_0020,CASE_0020,2024,SAVA,class_period,30606a677a50fc87,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741333312246256,CASE_0020,CASE_0020,2024,SAVA,class_period,a31c3df7a7c7aab6,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741379281756502,CASE_0020,CASE_0020,2024,SAVA,class_period,a8cce2241ea74a38,0,relevant,negative,-2,fear,high,stock_analysis
1806741411787596273,CASE_0020,CASE_0020,2024,SAVA,class_period,8866abb7be609c49,0,relevant,negative,-1,neutral,high,news_reporting
1806741502657237076,CASE_0020,CASE_0020,2024,SAVA,class_period,a31c3df7a7c7aab6,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741629111263620,CASE_0020,CASE_0020,2024,SAVA,class_period,1d720a0231b99f22,0,tangential,neutral,0,neutral,none,general_discussion
1806741815477100733,CASE_0020,CASE_0020,2024,SAVA,class_period,7ba1e3bb14a4d5e1,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741862104936738,CASE_0020,CASE_0020,2024,SAVA,class_period,1ab3debdb7bdefef,0,relevant,negative,-2,outrage,high,fraud_allegation
1806741918896038227,CASE_0020,CASE_0020,2024,SAVA,class_period,59fcbf04684d8c03,0,relevant,negative,-2,outrage,high,fraud_allegation
1806742561236918532,CASE_0020,CASE_0020,2024,SAVA,class_period,69d28e8daa593c84,0,relevant,negative,-1,concern,high,fraud_allegation
1806742608321958209,CASE_0020,CASE_0020,2024,SAVA,class_period,a3e920ae94ac205b,0,relevant,negative,-2,outrage,high,fraud_allegation
1806742781831888937,CASE_0020,CASE_0020,2024,SAVA,class_period,98bcb040f4b155c4,0,relevant,negative,-1,concern,high,fraud_allegation
1806742996915822895,CASE_0020,CASE_0020,2024,SAVA,class_period,0d3b8a41f7c5b612,0,relevant,negative,-2,outrage,high,fraud_allegation
1806743013961433149,CASE_0020,CASE_0020,2024,SAVA,class_period,c84156c8b6265267,0,relevant,positive,1,confidence,high,lawsuit_legal
1806744729549471939,CASE_0020,CASE_0020,2024,SAVA,class_period,d3f64c49323bb5fb,0,relevant,negative,-2,outrage,high,fraud_allegation
1806744769504088102,CASE_0020,CASE_0020,2024,SAVA,class_period,bc3c15c75a9019a1,0,relevant,negative,-1,concern,medium,fraud_allegation
1806744771895140746,CASE_0020,CASE_0020,2024,SAVA,class_period,dd53afdb11ded37d,0,relevant,negative,-2,outrage,high,fraud_allegation
1806745351283507596,CASE_0020,CASE_0020,2024,SAVA,class_period,c04f030bfce1eb84,0,relevant,neutral,0,neutral,high,lawsuit_legal
1806746539118981532,CASE_0020,CASE_0020,2024,SAVA,class_period,dbfac64db8be255c,0,relevant,negative,-2,outrage,high,fraud_allegation
1806746541983457470,CASE_0020,CASE_0020,2024,SAVA,class_period,ae0c64188df03ef9,0,relevant,negative,-1,concern,medium,fraud_allegation
1806746811517870553,CASE_0020,CASE_0020,2024,SAVA,class_period,70335d2cac3682e4,0,tangential,negative,-1,neutral,low,spam_bot
1806746884611989604,CASE_0020,CASE_0020,2024,SAVA,class_period,bc3c15c75a9019a1,0,relevant,negative,-2,outrage,high,fraud_allegation
1806747621488312669,CASE_0020,CASE_0020,2024,SAVA,class_period,bc3c15c75a9019a1,0,relevant,negative,-2,anger,high,fraud_allegation
1806747898471686544,CASE_0020,CASE_0020,2024,SAVA,class_period,ca6e719de3670b8c,0,relevant,negative,-2,outrage,high,fraud_allegation
1806748268409290974,CASE_0020,CASE_0020,2024,SAVA,class_period,bc3c15c75a9019a1,0,tangential,negative,-1,neutral,none,general_discussion
1806748479538307086,CASE_0020,CASE_0020,2024,SAVA,class_period,915440ed640b9414,0,relevant,neutral,0,neutral,high,news_reporting
1806748969718157819,CASE_0020,CASE_0020,2024,SAVA,class_period,441645d07c8202bd,0,relevant,neutral,0,neutral,high,news_reporting
1806749530970378280,CASE_0020,CASE_0020,2024,SAVA,class_period,6dd6a4847a99f010,0,relevant,negative,-1,neutral,low,stock_analysis
1806749783920721949,CASE_0020,CASE_0020,2024,SAVA,class_period,a1a04b8031bdbfed,0,relevant,negative,-2,outrage,high,fraud_allegation
1806750871851803077,CASE_0020,CASE_0020,2024,SAVA,class_period,6220a67ff9aa580d,0,relevant,negative,-1,patience,high,fraud_allegation
1806751453547319676,CASE_0020,CASE_0020,2024,SAVA,class_period,63fa83da3d95ecce,0,relevant,negative,-1,outrage,high,fraud_allegation
1806752604611051604,CASE_0020,CASE_0020,2024,SAVA,class_period,0a08e97162934e80,0,relevant,negative,-1,neutral,high,fraud_allegation
1806754968147464433,CASE_0020,CASE_0020,2024,SAVA,class_period,1c030a553aba10ab,0,relevant,negative,-1,anger,low,general_discussion
1806755280883249420,CASE_0020,CASE_0020,2024,SAVA,class_period,dbfac64db8be255c,0,relevant,neutral,0,neutral,high,news_reporting
1806756094989234632,CASE_0020,CASE_0020,2024,SAVA,class_period,59f086bba6a9f29e,0,relevant,negative,-2,anger,high,fraud_allegation
1806759421332099240,CASE_0020,CASE_0020,2024,SAVA,class_period,c04f030bfce1eb84,0,relevant,positive,1,neutral,none,general_discussion
1806760037710192659,CASE_0020,CASE_0020,2024,SAVA,class_period,4046b33e12369619,0,relevant,neutral,0,neutral,high,news_reporting
1806760768895091073,CASE_0020,CASE_0020,2024,SAVA,class_period,15a21b18532bcfb0,0,relevant,neutral,0,neutral,high,news_reporting
1806763970134769720,CASE_0020,CASE_0020,2024,SAVA,class_period,441645d07c8202bd,0,relevant,neutral,0,neutral,medium,lawsuit_legal
1806766332941095392,CASE_0020,CASE_0020,2024,SAVA,class_period,89e3fcc573e71e30,0,relevant,neutral,0,neutral,low,stock_analysis
1806768619134828737,CASE_0020,CASE_0020,2024,SAVA,class_period,f4ef931880ae2592,0,relevant,neutral,0,neutral,high,news_reporting
1806769635049840977,CASE_0020,CASE_0020,2024,SAVA,class_period,fdb6e0ed3a62392c,0,relevant,negative,-2,outrage,high,fraud_allegation
1806770271069835358,CASE_0020,CASE_0020,2024,SAVA,class_period,09e1bed07092170a,0,relevant,negative,-1,anger,high,fraud_allegation
1806772071516573832,CASE_0039,CASE_0039,2024,SPT,post_disclosure,dee9741748cc09bd,0,spam,negative,-1,neutral,medium,spam_bot
1806772733608710273,CASE_0020,CASE_0020,2024,SAVA,class_period,985629b92bd26b03,0,relevant,negative,-1,anger,high,fraud_allegation
1806775249796468927,CASE_0020,CASE_0020,2024,SAVA,class_period,83baacdcb5cf0ce2,0,relevant,neutral,0,neutral,high,news_reporting
1806776376932127062,CASE_0020,CASE_0020,2024,SAVA,class_period,49f16e9e01343364,0,relevant,negative,-1,fear,high,lawsuit_legal
1806776472591630597,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,7c4dad9566e52ee2,0,relevant,negative,-2,outrage,high,fraud_allegation
1806776592250622341,CASE_0020,CASE_0020,2024,SAVA,class_period,9551cad4432c0860,0,relevant,negative,-1,outrage,high,fraud_allegation
1806776796949459328,CASE_0020,CASE_0020,2024,SAVA,class_period,c39aeb314b091088,0,relevant,negative,-2,outrage,high,fraud_allegation
1806778255468613949,CASE_0020,CASE_0020,2024,SAVA,class_period,5b84eb66a949d22d,0,relevant,neutral,0,neutral,low,stock_analysis
1806780201453690978,CASE_0020,CASE_0020,2024,SAVA,class_period,2fdb08bbffe7bc06,0,tangential,neutral,0,neutral,none,news_reporting
1806783557148225930,CASE_0020,CASE_0020,2024,SAVA,class_period,81e122f9447ea520,0,relevant,negative,-2,outrage,high,fraud_allegation
1806787156566036489,CASE_0020,CASE_0020,2024,SAVA,class_period,a19b893d60108933,0,relevant,neutral,0,neutral,high,news_reporting
1806788673519964617,CASE_0020,CASE_0020,2024,SAVA,class_period,dbfac64db8be255c,0,relevant,negative,-2,outrage,high,fraud_allegation
1806788782118887426,CASE_0020,CASE_0020,2024,SAVA,class_period,57c73ac923ea1f92,0,relevant,negative,-1,neutral,low,stock_analysis
1806792704451596384,CASE_0020,CASE_0020,2024,SAVA,class_period,57c73ac923ea1f92,0,relevant,negative,-1,neutral,low,stock_analysis
1806793210477625713,CASE_0020,CASE_0020,2024,SAVA,class_period,dbfac64db8be255c,0,relevant,neutral,0,neutral,high,news_reporting
1806798203494256839,CASE_0020,CASE_0020,2024,SAVA,class_period,3f838ecb9351e8ba,0,relevant,negative,-2,anger,high,fraud_allegation
1806798340496961662,CASE_0020,CASE_0020,2024,SAVA,class_period,81e122f9447ea520,0,relevant,negative,-2,outrage,high,fraud_allegation
1806798585687871913,CASE_0020,CASE_0020,2024,SAVA,class_period,9618ec67a9f83db1,0,relevant,negative,-1,neutral,low,stock_analysis
1806798945181688313,CASE_0020,CASE_0020,2024,SAVA,class_period,9cd444d775b27bf3,0,relevant,negative,-2,outrage,high,fraud_allegation
1806801730350567701,CASE_0020,CASE_0020,2024,SAVA,class_period,9cd444d775b27bf3,0,relevant,negative,-2,anger,high,fraud_allegation
1806802239509631424,CASE_0020,CASE_0020,2024,SAVA,class_period,95a115d129bbc399,0,relevant,negative,-2,outrage,high,fraud_allegation
1806803105201406024,CASE_0020,CASE_0020,2024,SAVA,class_period,0a5c0aecd70a6d55,0,relevant,negative,-2,fear,high,fraud_allegation
1806806637627498552,CASE_0020,CASE_0020,2024,SAVA,class_period,9cd444d775b27bf3,0,relevant,negative,-2,anger,high,fraud_allegation
1806806875897319768,CASE_0020,CASE_0020,2024,SAVA,class_period,c39aeb314b091088,0,relevant,negative,-2,outrage,high,fraud_allegation
1806808793910767806,CASE_0020,CASE_0020,2024,SAVA,class_period,5cd72b696bb9ee52,0,relevant,negative,-1,neutral,high,fraud_allegation
1806810314098278648,CASE_0039,CASE_0039,2024,SPT,post_disclosure,e544a6da3aa37697,0,tangential,negative,-1,neutral,medium,law_firm_ad
1806812134782730428,CASE_0020,CASE_0020,2024,SAVA,class_period,e96a9c4ff010a6b6,0,relevant,negative,-1,anger,high,fraud_allegation
1806815513374294293,CASE_0020,CASE_0020,2024,SAVA,class_period,24fe6ac8e239a838,0,relevant,negative,-1,concern,medium,fraud_allegation
1806816368890933544,CASE_0020,CASE_0020,2024,SAVA,class_period,f4ef931880ae2592,0,relevant,neutral,0,neutral,high,news_reporting
1806816401136689335,CASE_0020,CASE_0020,2024,SAVA,class_period,eada8365ffa94787,0,relevant,neutral,0,neutral,high,general_discussion
1806819214168044014,CASE_0020,CASE_0020,2024,SAVA,class_period,6439a37ba1288caa,0,relevant,negative,-2,panic,high,fraud_allegation
1806825602307051938,CASE_0020,CASE_0020,2024,SAVA,class_period,5ecfec8cc188bfc3,0,relevant,neutral,0,neutral,high,news_reporting
1806832097602224539,CASE_0020,CASE_0020,2024,SAVA,class_period,59f086bba6a9f29e,0,relevant,negative,-2,anger,high,fraud_allegation
1806834100650574265,CASE_0020,CASE_0020,2024,SAVA,class_period,0a08e97162934e80,0,relevant,negative,-2,anger,high,fraud_allegation
1806835010860892355,CASE_0020,CASE_0020,2024,SAVA,class_period,ecf38717354ce323,0,relevant,neutral,0,neutral,high,news_reporting
1806835744327049567,CASE_0020,CASE_0020,2024,SAVA,class_period,793344abb2bd6c3b,0,relevant,negative,-2,outrage,high,fraud_allegation
1806837218561978520,CASE_0020,CASE_0020,2024,SAVA,class_period,5f10165516ca56ac,0,relevant,negative,-2,outrage,high,fraud_allegation
1806850867162657161,CASE_0020,CASE_0020,2024,SAVA,class_period,fdb6e0ed3a62392c,0,relevant,negative,-1,concern,high,lawsuit_legal
1806854855098507452,CASE_0020,CASE_0020,2024,SAVA,class_period,16c13d743498f38a,0,relevant,neutral,0,neutral,high,news_reporting
1806854855811531119,CASE_0020,CASE_0020,2024,SAVA,class_period,bfeac65006329e61,0,relevant,neutral,0,neutral,high,news_reporting
1806862658584330340,CASE_0020,CASE_0020,2024,SAVA,class_period,daf4ef332f266a49,0,relevant,neutral,0,neutral,high,news_reporting
1806867823047983166,CASE_0020,CASE_0020,2024,SAVA,class_period,2d2b3240835bd1b5,0,relevant,neutral,0,neutral,high,news_reporting
1806877066555793660,CASE_0020,CASE_0020,2024,SAVA,class_period,bb9891ba5af7b8bb,0,relevant,neutral,0,neutral,high,news_reporting
1806884518323732685,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,0529a73b08eff1b6,0,relevant,negative,-1,neutral,medium,fraud_allegation
1806885339207721174,CASE_0020,CASE_0020,2024,SAVA,class_period,488f582d544d0ba1,0,relevant,neutral,0,neutral,high,news_reporting
1806893749936722260,CASE_0020,CASE_0020,2024,SAVA,class_period,11941891959ad02c,0,relevant,neutral,0,neutral,high,news_reporting
1806894659161243865,CASE_0020,CASE_0020,2024,SAVA,class_period,8faaadb8da9c92a6,0,relevant,neutral,0,neutral,high,news_reporting
1806897726975541258,CASE_0020,CASE_0020,2024,SAVA,class_period,d9461a316c0d7aae,0,relevant,neutral,0,neutral,high,news_reporting
1806898525269319985,CASE_0020,CASE_0020,2024,SAVA,class_period,e52fc0c600536b84,0,relevant,neutral,0,neutral,high,news_reporting
1806902930945261887,CASE_0020,CASE_0020,2024,SAVA,class_period,e02dc426509cd97b,0,relevant,neutral,0,neutral,high,news_reporting
1806925034427932832,CASE_0020,CASE_0020,2024,SAVA,class_period,1d735d0ecfa2815a,0,relevant,negative,-1,concern,high,lawsuit_legal
1806926702099968402,CASE_0020,CASE_0020,2024,SAVA,class_period,0d3e14c3e10af7b0,0,relevant,negative,-1,concern,medium,fraud_allegation
1806929620903809212,CASE_0020,CASE_0020,2024,SAVA,class_period,1a645465cd15f6e0,0,relevant,neutral,0,neutral,high,news_reporting
1806944412070707661,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,30a97ee148a64b98,0,relevant,negative,-1,outrage,medium,lawsuit_legal
1806967740160200993,CASE_0020,CASE_0020,2024,SAVA,class_period,accc4437f8829e32,0,relevant,negative,-2,anger,high,fraud_allegation
1806976324986450128,CASE_0009,CASE_0009,2024,MRNA,post_disclosure,b23d91ece93e2b95,0,relevant,negative,-1,neutral,medium,lawsuit_legal
