message_id,case_ref,cohort,gold_relevance,gold_polarity,pred_llm_polarity,pred_llm_relevance,pred_llm_intensity,pred_finbert_polarity,pred_finbert_score,pred_lm_polarity,pred_lm_score,pred_roberta_polarity,pred_roberta_score,pred_vader_polarity,pred_vader_score,stratum,sampling_weight
748588682366459904,CASE_0601,archive,spam,neutral,neutral,spam,0.0,neutral,0.043002743273973465,positive,0.04,positive,0.6638227915391326,positive,0.7371,spam|neutral|archive,166.65116279069767
749383887399358464,CASE_0628,archive,spam,neutral,neutral,spam,0.0,neutral,0.015035893768072128,neutral,0.0,neutral,0.17387694120407104,neutral,0.0,spam|neutral|archive,166.65116279069767
751903443250450432,CASE_0603,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.0063442811369895935,neutral,0.0,neutral,0.15307370107620955,neutral,0.0,tangential|neutral|archive,166.66666666666666
752948366254891008,CASE_0532,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.011534396559000015,neutral,0.0,neutral,0.08059248561039567,neutral,0.0,tangential|neutral|archive,166.66666666666666
754505700609499136,CASE_0601,archive,spam,neutral,neutral,spam,0.0,neutral,-0.006459591910243034,neutral,0.0,neutral,0.009620919823646545,negative,-0.2808,spam|neutral|archive,166.65116279069767
764105166526246912,CASE_0532,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.006058843806385994,neutral,0.0,neutral,0.02762645110487938,neutral,0.0,tangential|neutral|archive,166.66666666666666
768179887521705984,CASE_0490,archive,spam,neutral,neutral,spam,0.0,neutral,0.013489937409758568,neutral,0.0,neutral,0.08723669033497572,neutral,0.0,spam|neutral|archive,166.65116279069767
770770739255541760,CASE_0532,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.017389843240380287,neutral,0.0,neutral,0.3535300940275192,positive,0.4084,tangential|neutral|archive,166.66666666666666
775512510866882562,CASE_0532,archive,relevant,neutral,negative,relevant,-2.0,negative,-0.7555091641843319,negative,-0.045454545454545456,negative,-0.8660991853103042,negative,-0.6369,relevant|negative|archive,166.27058823529413
779580299613048832,CASE_0454,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9186608055606484,negative,-0.20833333333333334,negative,-0.8004092508926988,negative,-0.7269,relevant|negative|archive,166.27058823529413
780009256531525632,CASE_0601,archive,spam,neutral,neutral,spam,0.0,neutral,-0.007233139127492905,neutral,0.0,neutral,0.06532521080225706,positive,0.3182,spam|neutral|archive,166.65116279069767
784554453429026816,CASE_0454,archive,tangential,neutral,neutral,spam,0.0,negative,-0.7815996874123812,negative,-0.09090909090909091,negative,-0.5992568116635084,negative,-0.2263,spam|neutral|archive,166.65116279069767
787503294428155904,CASE_0642,archive,spam,neutral,neutral,spam,0.0,neutral,0.025359390303492546,neutral,0.0,neutral,0.1040911553427577,neutral,0.0,spam|neutral|archive,166.65116279069767
788843488343359488,CASE_0490,archive,spam,neutral,neutral,spam,0.0,neutral,0.013489937409758568,neutral,0.0,neutral,0.08723669033497572,neutral,0.0,spam|neutral|archive,166.65116279069767
798242968826019840,CASE_0642,archive,relevant,positive,positive,relevant,1.0,neutral,0.4006103677675128,neutral,0.0,neutral,0.18564644269645214,positive,0.296,relevant|positive|archive,163.75
799991219745071106,CASE_0492,archive,relevant,negative,negative,relevant,-1.0,negative,-0.8963143266737461,neutral,0.0,negative,-0.508045008406043,positive,0.25,relevant|negative|archive,166.27058823529413
802229827491217409,CASE_0462,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.061853980645537376,neutral,0.0,negative,-0.6143870986998081,negative,-0.4404,relevant|negative|archive,166.27058823529413
803696338961448960,CASE_0492,archive,relevant,negative,negative,relevant,-1.0,negative,-0.7154621761292219,negative,-0.1111111111111111,neutral,-0.42856395803391933,negative,-0.5859,relevant|negative|archive,166.27058823529413
806203216916455425,CASE_0601,archive,spam,neutral,neutral,tangential,0.0,neutral,0.011272499337792397,neutral,0.0,neutral,0.2245766445994377,positive,0.504,tangential|neutral|archive,166.66666666666666
812379249474682880,CASE_0492,archive,relevant,neutral,neutral,relevant,0.0,positive,0.8154857382178307,negative,-0.0625,neutral,-0.18589069694280624,negative,-0.1779,relevant|neutral|archive,168.6
817169076170752001,CASE_0540,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9255520645529032,negative,-0.05,negative,-0.5934970825910568,positive,0.34,relevant|negative|archive,166.27058823529413
817169620868050945,CASE_0540,archive,relevant,negative,neutral,relevant,0.0,negative,-0.4623026214540005,negative,-0.045454545454545456,negative,-0.5067950803786516,positive,0.34,relevant|neutral|archive,168.6
817174029341749248,CASE_0540,archive,relevant,neutral,negative,spam,-1.0,negative,-0.9317693840712309,negative,-0.05,negative,-0.5828655082732439,positive,0.34,spam|negative|archive,168.85714285714286
817174664208224256,CASE_0540,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9293056949973106,negative,-0.04,negative,-0.6055797077715397,positive,0.34,relevant|negative|archive,166.27058823529413
817180195744575488,CASE_0540,archive,relevant,negative,neutral,relevant,0.0,negative,-0.9246991593390703,negative,-0.05263157894736842,negative,-0.6204088479280472,positive,0.34,relevant|neutral|archive,168.6
817511840204943362,CASE_0540,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.4337024074047804,negative,-0.038461538461538464,neutral,-0.08009113743901253,negative,-0.2263,relevant|negative|archive,166.27058823529413
818861323303927809,CASE_0540,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9269316485151649,negative,-0.05263157894736842,negative,-0.588004401884973,positive,0.34,relevant|negative|archive,166.27058823529413
819529388593205248,CASE_0540,archive,tangential,negative,negative,relevant,-1.0,negative,-0.9495467357337475,negative,-0.05555555555555555,negative,-0.6338720237836242,negative,-0.5423,relevant|negative|archive,166.27058823529413
827354812119396353,CASE_0540,archive,relevant,neutral,positive,relevant,1.0,negative,-0.7345924600958824,neutral,0.0,neutral,-0.23959237337112427,negative,-0.34,relevant|positive|archive,163.75
828171604488286209,CASE_0540,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.8205343317240477,negative,-0.08695652173913043,negative,-0.7585882106795907,neutral,0.0,relevant|negative|archive,166.27058823529413
828998337688768512,CASE_0601,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9495779611170292,negative,-0.05555555555555555,negative,-0.8236811337992549,negative,-0.6808,relevant|negative|archive,166.27058823529413
829067256046903296,CASE_0601,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9468755563721061,negative,-0.058823529411764705,negative,-0.8288072366267443,negative,-0.6808,relevant|negative|archive,166.27058823529413
829395019790315520,CASE_0601,archive,relevant,negative,negative,relevant,-1.0,negative,-0.6488955076783895,negative,-0.05,neutral,-0.274079043418169,negative,-0.2263,relevant|negative|archive,166.27058823529413
834508585304481797,CASE_0513,archive,spam,neutral,neutral,spam,0.0,neutral,-0.056605014950037,neutral,0.0,neutral,0.04160533286631107,neutral,0.0,spam|neutral|archive,166.65116279069767
836089522714705920,CASE_0629,archive,tangential,neutral,neutral,tangential,0.0,negative,-0.9089768100529909,neutral,0.0,neutral,-0.034330837428569794,positive,0.296,tangential|neutral|archive,166.66666666666666
836268300279644164,CASE_0431,archive,tangential,neutral,neutral,spam,0.0,neutral,0.0018367357552051544,neutral,0.0,neutral,0.07815379928797483,positive,0.4466,spam|neutral|archive,166.65116279069767
836738351591997443,CASE_0555,archive,tangential,neutral,neutral,spam,0.0,neutral,0.010655254125595093,neutral,0.0,neutral,0.2525582714006305,neutral,0.0,spam|neutral|archive,166.65116279069767
837778930895572992,CASE_0599,archive,tangential,neutral,neutral,spam,0.0,neutral,0.16360630095005035,neutral,0.0,neutral,-0.017618656158447266,positive,0.3182,spam|neutral|archive,166.65116279069767
840035692742889472,CASE_0540,archive,tangential,neutral,neutral,relevant,0.0,neutral,0.3004707507789135,neutral,0.0,positive,0.5965735577046871,positive,0.7506,relevant|neutral|archive,168.6
841057375121358848,CASE_0428,archive,tangential,neutral,neutral,spam,0.0,neutral,0.043002527207136154,neutral,0.0,neutral,0.2015292700380087,neutral,0.0,spam|neutral|archive,166.65116279069767
842519867966210048,CASE_0607,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.036420900374650955,neutral,0.0,neutral,-0.012267444282770157,neutral,0.0,relevant|neutral|archive,168.6
842893723289772032,CASE_0497,archive,spam,neutral,neutral,spam,0.0,negative,-0.6205549612641335,negative,-0.058823529411764705,neutral,-0.034534383565187454,negative,-0.2263,spam|neutral|archive,166.65116279069767
852553574240456705,CASE_0497,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.6306893937289715,negative,-0.047619047619047616,neutral,-0.05908560939133167,positive,0.4995,relevant|neutral|archive,168.6
853105950789484544,CASE_0497,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.7063977904617786,negative,-0.047619047619047616,neutral,-0.036777347326278687,positive,0.0772,relevant|neutral|archive,168.6
853848497665298432,CASE_0483,archive,tangential,neutral,neutral,spam,0.0,neutral,-0.007277298718690872,neutral,0.0,neutral,0.044630711898207664,positive,0.7096,spam|neutral|archive,166.65116279069767
857623650857615360,CASE_0522,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.586138878017664,negative,-0.14285714285714285,neutral,-0.2649891097098589,negative,-0.4708,relevant|neutral|archive,168.6
859460176289701889,CASE_0587,archive,relevant,neutral,negative,relevant,-1.0,neutral,-0.11200662702322006,negative,-0.15,neutral,-0.027244649827480316,positive,0.6289,relevant|negative|archive,166.27058823529413
864942656467501056,CASE_0540,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.9468042179942131,neutral,0.0,negative,-0.6005422845482826,negative,-0.2263,relevant|negative|archive,166.27058823529413
865114037364731904,CASE_0540,archive,relevant,neutral,neutral,spam,0.0,negative,-0.5479030217975378,negative,-0.047619047619047616,neutral,-0.02079787477850914,negative,-0.2263,spam|neutral|archive,166.65116279069767
867851171259707392,CASE_0494,archive,spam,neutral,negative,spam,-1.0,negative,-0.8286224640905857,neutral,0.0,neutral,0.01868530362844467,positive,0.2263,spam|negative|archive,168.85714285714286
871057511503110144,CASE_0562,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.017498916015028954,neutral,0.0,neutral,0.006103973835706711,positive,0.5267,tangential|neutral|archive,166.66666666666666
875013583645667328,CASE_0494,archive,tangential,neutral,neutral,spam,0.0,neutral,-0.07371539808809757,neutral,0.0,neutral,-0.022382071241736412,positive,0.5904,spam|neutral|archive,166.65116279069767
875324661218906113,CASE_0387,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.042810527607798576,neutral,0.0,neutral,0.11004005093127489,positive,0.296,relevant|neutral|archive,168.6
877319041311850501,CASE_0599,archive,relevant,negative,negative,relevant,-1.0,negative,-0.8755296897143126,negative,-0.17647058823529413,neutral,-0.323037039488554,positive,0.0516,relevant|negative|archive,166.27058823529413
877319920324943872,CASE_0599,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9426694409921765,negative,-0.1875,neutral,-0.3989698104560375,positive,0.0516,relevant|negative|archive,166.27058823529413
877657685440700418,CASE_0599,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.8703003861010075,negative,-0.1111111111111111,neutral,-0.38984726183116436,positive,0.0516,relevant|negative|archive,166.27058823529413
878162040992309248,CASE_0599,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9411795288324356,negative,-0.041666666666666664,negative,-0.5711150718852878,negative,-0.743,relevant|negative|archive,166.27058823529413
878496327788789760,CASE_0599,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9247652869671583,negative,-0.09090909090909091,negative,-0.5715715326368809,negative,-0.5267,relevant|negative|archive,166.27058823529413
879216513709944832,CASE_0562,archive,spam,neutral,neutral,spam,0.0,neutral,-0.074229896068573,negative,-0.05555555555555555,neutral,-0.13816579431295395,negative,-0.5859,spam|neutral|archive,166.65116279069767
882059736954175488,CASE_0599,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.6925554759800434,negative,-0.06666666666666667,neutral,-0.3097333963960409,positive,0.0772,relevant|negative|archive,166.27058823529413
883385523351506944,CASE_0431,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.06257552839815617,neutral,0.0,neutral,0.025493156164884567,neutral,0.0,tangential|neutral|archive,166.66666666666666
884486435646173184,CASE_0492,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.01040419191122055,neutral,0.0,neutral,-0.28934301994740963,positive,0.0613,relevant|neutral|archive,168.6
885225232650260480,CASE_0492,archive,tangential,neutral,neutral,relevant,0.0,neutral,0.008233539760112762,neutral,0.0,neutral,0.01482933759689331,neutral,0.0,relevant|neutral|archive,168.6
885865577847422976,CASE_0492,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.038419224321842194,neutral,0.0,neutral,0.013125482946634293,neutral,0.0,tangential|neutral|archive,166.66666666666666
887244890718879744,CASE_0492,archive,relevant,neutral,negative,relevant,-1.0,neutral,-0.04335837811231613,neutral,0.0,neutral,-0.04059048742055893,positive,0.5719,relevant|negative|archive,166.27058823529413
888054818832560128,CASE_0428,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.015010669827461243,neutral,0.0,neutral,0.0334602277725935,positive,0.6597,tangential|neutral|archive,166.66666666666666
888143659228704769,CASE_0442,archive,spam,neutral,neutral,relevant,0.0,neutral,-0.017779052257537842,neutral,0.0,neutral,-0.001039057970046997,neutral,0.0,relevant|neutral|archive,168.6
888521272736399361,CASE_0601,archive,tangential,neutral,neutral,spam,0.0,neutral,-0.10408214293420315,neutral,0.0,neutral,-0.06625967659056187,neutral,-0.0258,spam|neutral|archive,166.65116279069767
888522212038160385,CASE_0629,archive,tangential,neutral,neutral,spam,0.0,neutral,0.008900120854377747,neutral,0.0,neutral,-0.11190642043948174,negative,-0.2263,spam|neutral|archive,166.65116279069767
889839688424411136,CASE_0607,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.0012748539447784424,neutral,0.0,neutral,-0.11207136511802673,neutral,0.0,relevant|negative|archive,166.27058823529413
889895860141776897,CASE_0563,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.011551544070243835,neutral,0.0,neutral,-0.012086968868970871,neutral,0.0,tangential|neutral|archive,166.66666666666666
890209388853686273,CASE_0629,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.01572178676724434,neutral,0.0,neutral,-0.0007510744035243988,neutral,0.0,tangential|neutral|archive,166.66666666666666
893128915623055360,CASE_0438,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.00439390167593956,neutral,0.0,neutral,0.0023561790585517883,neutral,0.0,tangential|neutral|archive,166.66666666666666
89484239552266242,CASE_0517,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.3772125467658043,negative,-0.13636363636363635,negative,-0.6804342521354556,negative,-0.765,relevant|negative|archive,166.27058823529413
895121729739030528,CASE_0589,archive,relevant,neutral,negative,relevant,-1.0,positive,0.8595294021070004,negative,-0.1,neutral,0.10443272814154625,positive,0.1531,relevant|negative|archive,166.27058823529413
895831824940896256,CASE_0599,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.061420743353664875,neutral,0.0,neutral,0.12932085432112217,positive,0.296,tangential|neutral|archive,166.66666666666666
896013445362995200,CASE_0545,archive,relevant,neutral,negative,relevant,-1.0,neutral,-0.04221838526427746,negative,-0.1,neutral,-0.1492139957845211,positive,0.4466,relevant|negative|archive,166.27058823529413
900052117418672128,CASE_0599,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.9016363741829991,neutral,0.0,neutral,-0.44148655608296394,negative,-0.3182,relevant|negative|archive,166.27058823529413
900312745303838720,CASE_0601,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.015420757234096527,neutral,0.0,neutral,0.04080457054078579,positive,0.4767,relevant|neutral|archive,168.6
905507226860699648,CASE_0601,archive,spam,neutral,neutral,spam,0.0,neutral,-0.0353731419891119,neutral,0.0,neutral,0.041364992037415504,neutral,0.0258,spam|neutral|archive,166.65116279069767
905829587573202944,CASE_0593,archive,tangential,neutral,neutral,tangential,0.0,neutral,-0.0013028010725975037,neutral,0.0,neutral,0.008987797424197197,neutral,0.0,tangential|neutral|archive,166.66666666666666
907361669118119938,CASE_0483,archive,relevant,positive,positive,relevant,1.0,neutral,0.3404458127915859,neutral,0.0,neutral,0.40275366324931383,positive,0.296,relevant|positive|archive,163.75
913407899057012742,CASE_0514,archive,relevant,positive,positive,relevant,1.0,positive,0.8923208210617304,neutral,0.0,positive,0.5973630496300757,positive,0.7906,relevant|positive|archive,163.75
918519969297719296,CASE_0692,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.019770383834838867,neutral,0.0,neutral,0.013447064906358719,positive,0.296,relevant|neutral|archive,168.6
922812639956422657,CASE_0612,archive,relevant,negative,negative,relevant,-1.0,negative,-0.560278058052063,neutral,0.0,neutral,-0.0709676444530487,neutral,0.0,relevant|negative|archive,166.27058823529413
928307751847104513,CASE_0594,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.20541464909911156,negative,-0.041666666666666664,neutral,-0.09196466021239758,positive,0.4995,relevant|neutral|archive,168.6
933754056450957313,CASE_0387,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.03852472081780434,neutral,0.0,neutral,0.08008017856627703,positive,0.5267,relevant|neutral|archive,168.6
936690955096379392,CASE_0612,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.8548247572034597,negative,-0.03333333333333333,neutral,-0.02515236660838127,positive,0.2577,relevant|neutral|archive,168.6
940307297087008768,CASE_0600,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.7000971548259258,neutral,0.0,neutral,-0.1921187099069357,positive,0.3034,relevant|negative|archive,166.27058823529413
940719734206722048,CASE_0521,archive,tangential,negative,negative,tangential,-1.0,neutral,0.11675132811069489,negative,-0.2,negative,-0.8689818056300282,negative,-0.8271,tangential|negative|archive,141.66666666666666
942758707011743745,CASE_0600,archive,tangential,neutral,neutral,tangential,0.0,negative,-0.7954004611819983,neutral,0.0,neutral,-0.12951504439115524,negative,-0.128,tangential|neutral|archive,166.66666666666666
942841505584164864,CASE_0600,archive,relevant,negative,negative,relevant,-1.0,negative,-0.9292074926197529,neutral,0.0,neutral,-0.272260008379817,positive,0.4466,relevant|negative|archive,166.27058823529413
947570980712411137,CASE_0603,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.1923195831477642,negative,-0.0625,neutral,-0.17467032000422478,positive,0.327,relevant|negative|archive,166.27058823529413
956980532167888896,CASE_0438,archive,relevant,neutral,negative,relevant,-1.0,neutral,-0.07136869989335537,negative,-0.023809523809523808,neutral,-0.05977054871618748,positive,0.7531,relevant|negative|archive,166.27058823529413
958866465813274624,CASE_0629,archive,spam,neutral,neutral,spam,0.0,neutral,0.10286313947290182,positive,0.03571428571428571,positive,0.8761384210083634,positive,0.717,spam|neutral|archive,166.65116279069767
960687889209282560,CASE_0603,archive,relevant,negative,negative,relevant,-1.0,neutral,-0.1570081226527691,negative,-0.038461538461538464,negative,-0.9143940256908536,negative,-0.7351,relevant|negative|archive,166.27058823529413
962000842692972544,CASE_0536,archive,relevant,neutral,neutral,relevant,0.0,positive,0.3616444766521454,negative,-0.022222222222222223,neutral,0.13818879332393408,negative,-0.204,relevant|neutral|archive,168.6
963911017645387780,CASE_0443,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.03202931769192219,neutral,0.0,neutral,0.10232402477413416,neutral,0.0,tangential|neutral|archive,166.66666666666666
963979838393540608,CASE_0629,archive,tangential,negative,negative,spam,0.0,neutral,-0.21834367886185646,negative,-0.038461538461538464,negative,-0.7112090149894357,negative,-0.6319,spam|negative|archive,168.85714285714286
964492621656797184,CASE_0514,archive,relevant,positive,positive,relevant,1.0,neutral,0.16939363535493612,positive,0.05555555555555555,positive,0.8665038158651441,neutral,0.0,relevant|positive|archive,163.75
964704971458531328,CASE_0629,archive,tangential,negative,negative,spam,-1.0,neutral,-0.014371313154697418,negative,-0.038461538461538464,negative,-0.7577516101300716,negative,-0.836,spam|negative|archive,168.85714285714286
965959591040372737,CASE_0443,archive,relevant,negative,negative,relevant,-1.0,neutral,0.13433406129479408,negative,-0.04878048780487805,negative,-0.8784366138279438,negative,-0.5994,relevant|negative|archive,166.27058823529413
965959727158059008,CASE_0607,archive,relevant,negative,negative,relevant,-1.0,negative,-0.735989224165678,negative,-0.07692307692307693,negative,-0.7590808449313045,positive,0.296,relevant|negative|archive,166.27058823529413
968525755847204864,CASE_0495,archive,relevant,neutral,neutral,relevant,0.0,neutral,-0.1293751485645771,negative,-0.027777777777777776,negative,-0.649709234945476,negative,-0.765,relevant|neutral|archive,168.6
968528743533867008,CASE_0603,archive,tangential,negative,negative,tangential,-1.0,neutral,-0.055064450949430466,negative,-0.045454545454545456,negative,-0.9029790479689837,negative,-0.3818,tangential|negative|archive,141.66666666666666
970751349058080769,CASE_0601,archive,spam,negative,negative,spam,-1.0,negative,-0.8445776123553514,neutral,0.0,neutral,-0.016046185046434402,positive,0.4466,spam|negative|archive,168.85714285714286
971731642237800448,CASE_0387,archive,relevant,positive,positive,relevant,2.0,positive,0.9305226486176252,positive,0.05263157894736842,positive,0.9655143865384161,positive,0.836,relevant|positive|archive,163.75
972154419474202624,CASE_0521,archive,relevant,neutral,neutral,relevant,0.0,positive,0.6202544309198856,positive,0.041666666666666664,positive,0.6754014194011688,positive,0.9743,relevant|neutral|archive,168.6
972566648707276801,CASE_0571,archive,relevant,neutral,neutral,relevant,0.0,neutral,0.041715946048498154,negative,-0.07142857142857142,neutral,0.016864607110619545,positive,0.4404,relevant|neutral|archive,168.6
974294959632343041,CASE_0592,archive,tangential,neutral,neutral,tangential,0.0,positive,0.6891538295894861,neutral,0.0,neutral,0.08685540780425072,positive,0.5106,tangential|neutral|archive,166.66666666666666
974886478323974144,CASE_0569,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.4331381171941757,negative,-0.05555555555555555,negative,-0.5721967089921236,negative,-0.128,relevant|neutral|archive,168.6
974993868633575425,CASE_0603,archive,relevant,neutral,negative,relevant,-1.0,negative,-0.95001713745296,negative,-0.047619047619047616,negative,-0.6441334979608655,positive,0.0601,relevant|negative|archive,166.27058823529413
979750341762789376,CASE_0569,archive,relevant,neutral,neutral,relevant,0.0,negative,-0.6644455548375845,negative,-0.041666666666666664,neutral,0.04182739369571209,positive,0.6808,relevant|neutral|archive,168.6
981189666148966402,CASE_0542,archive,tangential,neutral,neutral,tangential,-1.0,positive,0.2019253671169281,negative,-0.06666666666666667,neutral,-0.05337265878915787,positive,0.7351,tangential|neutral|archive,166.66666666666666
981314783520739328,CASE_0536,archive,tangential,neutral,negative,relevant,-1.0,negative,-0.5239367336034775,negative,-0.05,neutral,0.02983485907316208,positive,0.7579,relevant|negative|archive,166.27058823529413
987648223249682432,CASE_0520,archive,spam,neutral,neutral,relevant,0.0,neutral,-0.02675359509885311,neutral,0.0,neutral,0.04502587765455246,neutral,0.0,relevant|neutral|archive,168.6
992111728308768768,CASE_0495,archive,tangential,neutral,neutral,tangential,0.0,negative,-0.9501302959397435,negative,-0.06666666666666667,neutral,-0.4000017512589693,neutral,0.0258,tangential|neutral|archive,166.66666666666666
992370637866979330,CASE_0467,archive,spam,neutral,neutral,spam,0.0,neutral,0.01951119676232338,neutral,0.0,neutral,0.08719661273062229,positive,0.4466,spam|neutral|archive,166.65116279069767
992409234393493504,CASE_0443,archive,tangential,neutral,neutral,tangential,0.0,negative,-0.9324906766414642,negative,-0.06060606060606061,neutral,-0.4359470121562481,positive,0.7125,tangential|neutral|archive,166.66666666666666
992817028733067264,CASE_0593,archive,relevant,neutral,neutral,tangential,0.0,negative,-0.9593614879995584,negative,-0.029411764705882353,neutral,-0.08698529377579689,positive,0.296,tangential|neutral|archive,166.66666666666666
993539683794767873,CASE_0495,archive,tangential,neutral,neutral,tangential,0.0,negative,-0.9627470849081874,negative,-0.038461538461538464,neutral,-0.3504743482917547,negative,-0.2732,tangential|neutral|archive,166.66666666666666
994938242167427072,CASE_0495,archive,tangential,neutral,neutral,tangential,0.0,neutral,0.33623360097408295,neutral,0.0,neutral,0.14701340720057487,positive,0.5267,tangential|neutral|archive,166.66666666666666
995012642115936256,CASE_0505,archive,tangential,neutral,neutral,tangential,0.0,neutral,9.353086352348328e-05,neutral,0.0,neutral,0.06494528148323298,positive,0.4466,tangential|neutral|archive,166.66666666666666
996821296846655488,CASE_0495,archive,tangential,neutral,neutral,tangential,0.0,positive,0.9291523732244968,positive,0.03225806451612903,positive,0.6967209172435105,positive,0.6124,tangential|neutral|archive,166.66666666666666
